# timestamp: 2026-08-04T23:04:01
# quantity: current
# channel: 2
# psu_idn: PreReg,PSU-2CH-36V2A,SN00001,0.2.0
# dmm_idn: Siglent Technologies,SDM3065X,SDM36HCQ7R1239,3.02.01.12R1
# min_A: 0.0
# max_A: 2.0
# step_A: 0.025
# companion: 2.0
# settle_s: 0.6
# dmm_range: 2
# nplc: 10.0
# dmm_samples: 3
# psu_samples: 3
# simulated: False
index,t_s,v_set,v_dmm,v_dmm_sd,v_psu,aux_psu,temp_c
24,53.40699979988858,0.6,0.5996354513333334,2.968500014014216e-06,0.5995,0.045,45.5
25,55.545379400020465,0.625,0.6245571166666667,7.854668696582288e-06,0.6244,0.046,45.5
26,57.677356499945745,0.65,0.6493600363333333,1.028376299484109e-05,0.6492,0.048,45.5
27,59.821768400026485,0.675,0.6747230386666666,9.542496127027838e-06,0.6746,0.05,45.3
28,61.954299699980766,0.7,0.699559603,0.0,0.6995,0.052,45.3
29,64.09546940005384,0.725,0.7248206819999999,6.17990590543527e-06,0.7248,0.054,45.3
30,66.25920319999568,0.75,0.7497472946666667,2.96850001406973e-06,0.7497000000000001,0.056,45.3
31,68.39505829988047,0.775,0.7749895723333333,1.0703356311586643e-05,0.7749,0.059,45.2
32,70.54145499994047,0.8,0.7998350426666668,7.470826081048269e-06,0.7997,0.06,45.3
33,72.66651350003667,0.825,0.8245924436666666,1.0703356311632831e-05,0.8245,0.061,45.3
34,74.79706909996457,0.85,0.8497862336666667,4.534676871995546e-06,0.8497,0.063,45.5
35,76.94477559998631,0.875,0.8746455576666666,1.235941148814573e-05,0.8744999999999999,0.065,45.5
36,79.0765624998603,0.9,0.8998710129999999,8.905999999975212e-06,0.8998,0.068,45.6
37,81.21302709984593,0.925,0.924718462,5.937000000011405e-06,0.9246,0.07,45.6
38,83.34811729984358,0.95,0.9495124760000001,5.936999999955894e-06,0.9495,0.071,45.9
39,85.49451719992794,0.975,0.9747359523333333,9.069462846989894e-06,0.9747,0.074,46.0
40,87.62861660006456,1.0,0.9995913179999999,1.4029430102444304e-05,0.9994999999999999,0.076,46.2
41,89.76429449999705,1.025,1.0247574,9.073499875936721e-06,1.0247,0.077,46.2
42,91.90665839985013,1.05,1.0496206833333332,1.294019448592461e-05,1.0495,0.079,46.3
43,94.0704437000677,1.075,1.0744028199999998,2.9699999999355242e-06,1.0743,0.081,46.4
44,96.19935179990716,1.1,1.0997024933333333,7.46970102031315e-06,1.0996,0.083,46.6
45,98.32053889986128,1.125,1.12449255,2.9699999999355242e-06,1.1243,0.085,46.8
46,100.46963989990763,1.15,1.1496447766666666,9.068044625734747e-06,1.1496,0.087,46.8
47,102.59827940003015,1.175,1.1745179566666666,7.469038313912009e-06,1.1744,0.088,47.0
48,104.76244620000944,1.2,1.1992733766666668,9.541511061276207e-06,1.1993,0.091,47.1
49,106.8937249998562,1.225,1.22455524,4.536749938004702e-06,1.2246,0.091,47.2
50,109.02536719990894,1.25,1.24934628,1.7147302994559635e-06,1.2493,0.094,47.4
51,111.16223530005664,1.275,1.2745321566666667,4.53238715618587e-06,1.2745,0.096,47.4
52,113.29381269984879,1.3,1.2994488733333334,1.294019448592461e-05,1.2994,0.098,47.8
53,115.44360899995081,1.325,1.3242280466666667,7.852212002561597e-06,1.3242,0.1,47.9
54,117.57375109987333,1.35,1.3495890666666668,7.854102961826364e-06,1.3496,0.102,48.2
55,119.7235367000103,1.375,1.37438308,5.144190898496087e-06,1.3744000000000003,0.104,48.2
56,121.85034239990637,1.4,1.3996263466666665,7.469038313809049e-06,1.3996000000000002,0.106,48.5
57,123.99359149998054,1.425,1.42449458,1.931403893542476e-05,1.4245,0.107,48.6
58,126.15615989989601,1.45,1.4492687999999998,3.429460598911927e-06,1.4494,0.109,48.8
59,128.26476290007122,1.475,1.4746288366666667,6.853147695295243e-06,1.4746999999999997,0.111,48.9
60,130.4211672998499,1.5,1.4994931066666668,1.8542039621686465e-05,1.4996,0.113,49.1
61,132.5640632000286,1.525,1.5247977233333334,5.138417395711082e-06,1.5249,0.115,49.4
62,134.69793529994786,1.55,1.5495956966666666,9.069136305759163e-06,1.5497000000000003,0.117,49.6
63,136.84308500005864,1.575,1.5743709099999998,5.144190898496087e-06,1.5744999999999998,0.119,49.8
64,138.97184109990485,1.6,1.5996834433333333,7.469038313794383e-06,1.5998,0.121,50.1
65,141.10720149986446,1.625,1.6244359,6.182548018404642e-06,1.6246,0.122,50.2
66,143.24290909990668,1.65,1.6496969799999999,2.077999999994251e-05,1.6499,0.124,50.4
67,145.39287879993208,1.675,1.67447021,1.6526381939230474e-05,1.6748,0.126,50.5
68,147.52007209998555,1.7,1.6991593333333335,1.5235335025348217e-05,1.6994999999999998,0.128,50.8
69,149.69282389990985,1.725,1.7244807733333332,3.423687096255119e-06,1.7248,0.13,51.0
70,151.8023123999592,1.75,1.7492698433333336,1.4644918345027096e-05,1.7496,0.132,51.3
71,153.95637989998795,1.775,1.7744814433333334,1.2361093533164802e-05,1.7748,0.134,51.7
72,156.0923657999374,1.8,1.7991864,4.5367499380289285e-06,1.7995,0.135,52.0
73,158.22564199985936,1.825,1.82433467,1.7892355909714668e-05,1.8247,0.137,52.2
74,160.36240069987252,1.85,1.8491415466666667,1.1875000350871712e-05,1.8495,0.139,52.6
75,162.50875229993835,1.875,1.8737821833333335,9.06804462563782e-06,1.8741,0.141,52.8
76,164.64522509998642,1.9,1.8989937866666668,3.211020761894995e-05,1.8994,0.143,53.1
77,166.7755876998417,1.925,1.9236393633333335,7.852212002561597e-06,1.9240000000000002,0.145,53.2
78,168.91598629998043,1.95,1.94868967,6.8589211980802484e-06,1.9492,0.147,53.4
79,171.0568635999225,1.975,1.95058465,2.267392996375462e-05,1.9511,0.147,53.5
80,173.19273280003108,2.0,1.9505490266666667,8.567877994751207e-06,1.9511,0.147,53.7
