# timestamp: 2026-08-04T00:20:23
# quantity: current
# channel: 1
# psu_idn: PreReg,PSU-2CH-36V2A,SN00001,0.2.0
# dmm_idn: Siglent Technologies,SDM3065X,SDM36HCQ7R1239,3.02.01.12R1
# min_A: 0.0
# max_A: 2.0
# step_A: 0.025
# companion: 2.0
# settle_s: 0.6
# dmm_range: 2
# nplc: 10.0
# dmm_samples: 3
# psu_samples: 3
# simulated: False
index,t_s,v_set,v_dmm,v_dmm_sd,v_psu,aux_psu,temp_c
0,2.567578800022602,0.0,0.00151548557,5.9372600000000665e-06,0.0004,0.001,37.1
1,4.708949299994856,0.025,0.0262234093,2.968600000000099e-06,0.0252,0.003,37.2
2,6.847983099985868,0.05,0.05093825986666667,9.069331914385788e-06,0.04979999999999999,0.004,37.4
3,8.993258700007573,0.075,0.07635964483333334,4.5346659571985725e-06,0.0753,0.005,37.6
4,11.154312799917534,0.1,0.10102996599999998,2.9690000000054395e-06,0.10000000000000002,0.008,38.0
5,13.295293999835849,0.125,0.12589720633333332,1.042578871516698e-05,0.1249,0.01,38.1
6,15.424223899841309,0.15,0.151146411,0.0,0.1501,0.012,38.3
7,17.56077850004658,0.175,0.17588995799999999,5.936999999997528e-06,0.17489999999999997,0.014,38.4
8,19.695119299925864,0.2,0.20081558133333333,4.534676871989487e-06,0.1999,0.015,38.7
9,21.840158300008625,0.225,0.22594109233333334,1.6528626934298473e-05,0.225,0.017,38.9
10,23.969883699901402,0.25,0.250794479,1.4843000000014372e-05,0.2499,0.019,39.0
11,26.107198299840093,0.275,0.27552813099999995,4.534785992732753e-06,0.2747,0.02,39.3
12,28.24475899990648,0.3,0.3007357746666666,7.85410175215198e-06,0.2999,0.022,39.4
13,30.394602600019425,0.325,0.325639628,5.937000000011405e-06,0.3248,0.025,39.5
14,32.51963149989024,0.35,0.35032875033333327,9.069462846989894e-06,0.34959999999999997,0.027,39.6
15,34.658409599913284,0.375,0.3756976893333333,1.688036760065716e-05,0.3749,0.028,39.8
16,36.795511399861425,0.4,0.40042639399999996,1.976607305461173e-05,0.3997,0.031,40.0
17,38.944423999870196,0.425,0.425144213,9.068917300304746e-06,0.42440000000000005,0.033,40.0
18,41.070464099990204,0.45,0.4505408593333333,9.543066453369654e-06,0.4499,0.034,40.1
19,43.24526669993065,0.475,0.47527352166666664,7.854668696582288e-06,0.47470000000000007,0.035,40.2
20,45.37616269988939,0.5,0.5001516469999999,6.855457096370786e-06,0.4995,0.037,40.4
21,47.51796790002845,0.525,0.525318719,7.854290738182813e-06,0.5248,0.039,40.4
22,49.645099399844185,0.55,0.5499860716666666,9.543066453337994e-06,0.5494,0.041,40.5
23,51.776229499839246,0.575,0.5754124043333334,7.4712896699944155e-06,0.5749,0.043,40.6
24,53.91747569991276,0.6,0.6001361606666666,1.688036760061811e-05,0.5996,0.045,40.6
25,56.05360129987821,0.625,0.6250241813333334,1.7139220091147777e-05,0.6245,0.047,40.7
26,58.19475399982184,0.65,0.650269428,1.1997544790504525e-05,0.6497,0.049,40.8
27,60.327751599950716,0.675,0.6750426613333333,1.7135755989502414e-06,0.6746,0.05,41.0
28,62.46772139985114,0.7,0.699976201,1.8138816582072253e-05,0.6995999999999999,0.052,41.0
29,64.60101299989037,0.725,0.725226395,1.070391101422423e-05,0.7248,0.054,41.2
30,66.77071249997243,0.75,0.750135196,8.57018739582675e-06,0.7498,0.056,41.2
31,68.90779890003614,0.775,0.7749678023333333,1.5233775970996722e-05,0.7746,0.058,41.5
32,71.04448589985259,0.8,0.8002555990000001,7.854290738182813e-06,0.8000000000000002,0.06,41.5
33,73.17388439993374,0.825,0.8252049713333333,6.17934546151888e-06,0.8249,0.062,41.7
34,75.31068390002474,0.85,0.8499594036666666,5.9375000070148096e-06,0.8497,0.064,41.8
35,77.44769239984453,0.875,0.8753896946666666,1.0425788715180151e-05,0.8752,0.065,42.0
36,79.5940773000475,0.9,0.9001332416666666,2.0206920827626846e-05,0.9,0.068,42.1
37,81.7273299000226,0.925,0.9249094443333333,1.0425266679216749e-05,0.9248,0.069,42.2
38,83.86642949981615,0.95,0.9502892683333334,1.1238735708862086e-05,0.9502,0.071,42.3
39,86.00205109990202,0.975,0.9750130246666667,1.9466518752295063e-05,0.9749,0.073,42.5
40,88.14521979982965,1.0,0.9998881813333332,4.534676872007657e-06,0.9998,0.075,42.7
41,90.29010599991307,1.025,1.0251383766666666,2.0778571494048435e-05,1.0251,0.077,42.9
42,92.4162556999363,1.05,1.0498720266666666,1.042555194384582e-05,1.0499,0.079,43.0
43,94.55215090001002,1.075,1.0747313500000002,4.536749938004702e-06,1.0748,0.081,43.1
44,96.69461010000668,1.1,1.0998400433333335,9.541511061276205e-06,1.1,0.082,43.4
45,98.82890259986743,1.125,1.1247241033333333,1.3604794498096062e-05,1.1248,0.084,43.5
46,100.99928619991988,1.15,1.14942114,6.182548018404642e-06,1.1496,0.086,43.6
47,103.12890330003574,1.175,1.1746169133333333,1.0425077137925178e-05,1.1748,0.088,43.9
48,105.26325850002468,1.2,1.1995187833333334,5.935000702062425e-06,1.1998,0.09,44.0
49,107.39960210002027,1.225,1.2242029600000002,1.9465680054882955e-05,1.2245,0.092,44.3
50,109.54891699994914,1.25,1.2495342966666667,1.0702940405875159e-05,1.2499,0.094,44.4
51,111.67138749989681,1.275,1.27422243,2.489895379317969e-05,1.2746,0.095,44.7
52,113.8142401999794,1.3,1.2994181966666665,1.688256595821631e-05,1.2998,0.097,44.9
53,115.94989029993303,1.325,1.3243269966666666,1.8850486289086575e-05,1.3248,0.099,45.1
54,118.09418109990656,1.35,1.3490428366666667,1.0704327785254515e-05,1.3495,0.101,45.3
55,120.22008919995278,1.375,1.3743939633333333,1.2359491629257732e-05,1.375,0.103,45.5
56,122.36017220001668,1.4,1.3991513666666666,1.8141544403276844e-05,1.3997,0.105,45.6
57,124.49725439981557,1.425,1.42385533,1.9465680054882955e-05,1.4245,0.107,45.7
58,126.6703895998653,1.45,1.4492410966666665,1.7396923099589718e-05,1.4499000000000002,0.109,46.0
59,128.78986179991625,1.475,1.4739935466666667,1.1998576304439442e-05,1.4746999999999997,0.11,46.3
60,130.9447971000336,1.5,1.4988855266666665,2.758108470190033e-05,1.4997,0.112,46.4
61,133.07373689999804,1.525,1.5242129033333331,5.935000702062425e-06,1.5249999999999997,0.114,46.6
62,135.20950729981996,1.55,1.5489673366666665,7.46970102031315e-06,1.5498,0.116,46.8
63,137.34459099988453,1.575,1.5739117599999999,1.5231112894309283e-05,1.5747,0.118,47.0
64,139.4896062000189,1.6,1.5990788366666664,1.0282608294335368e-05,1.6000000000000003,0.12,47.1
65,141.61826759995893,1.625,1.62401732,4.5367499380289285e-06,1.6249,0.122,47.4
66,143.75628459989093,1.65,1.6487628466666668,2.6933856636778505e-05,1.6498,0.124,47.7
67,145.89376859995537,1.675,1.6740358000000002,6.8589211980802484e-06,1.6750999999999998,0.125,47.8
68,148.04333160002716,1.7,1.6989030433333336,1.908872529356885e-05,1.7,0.127,47.9
69,150.19000800000504,1.725,1.7236604433333333,7.854102961700465e-06,1.7248,0.129,48.2
