# timestamp: 2026-08-04T14:40:22
# quantity: current
# channel: 1
# psu_idn: PreReg,PSU-2CH-36V2A,SN00001,0.2.0
# dmm_idn: Siglent Technologies,SDM3065X,SDM36HCQ7R1239,3.02.01.12R1
# min_A: 0.0
# max_A: 2.0
# step_A: 0.025
# companion: 2.0
# settle_s: 0.6
# dmm_range: 2
# nplc: 10.0
# dmm_samples: 3
# psu_samples: 3
# simulated: False
index,t_s,v_set,v_dmm,v_dmm_sd,v_psu,aux_psu,temp_c
0,3.12823099992238,0.0,0.0007950975503333333,4.534659847053622e-06,0.0,0.001,31.0
1,5.2361560999415815,0.025,0.024790549633333336,1.7139220091163801e-06,0.0236,0.003,31.1
2,7.37491949996911,0.05,0.0499694963,1.2939999465613227e-05,0.0489,0.004,31.4
3,9.539739499799907,0.075,0.07489314063333334,1.3386310356603503e-05,0.0738,0.006,31.6
4,11.68108809995465,0.1,0.100057244,6.179905905430826e-06,0.09900000000000002,0.008,31.8
5,13.812667099991813,0.125,0.12492943233333333,1.6349979704373978e-05,0.1239,0.009,32.2
6,15.946765000000596,0.15,0.1501905113333333,5.14188149740452e-06,0.1492,0.011,32.3
7,18.079775599995628,0.175,0.17496176533333332,4.53467687198646e-06,0.17400000000000002,0.013,32.5
8,20.217524399980903,0.2,0.199874525,1.0425314143961184e-05,0.1989,0.015,32.7
9,22.362998999888077,0.225,0.225022796,6.179905905426382e-06,0.2241,0.017,33.0
10,24.494659199845046,0.25,0.24987222399999998,3.427728548169368e-06,0.2489,0.019,33.1
11,26.629241499817,0.275,0.275109554,4.534785992763038e-06,0.2741,0.021,33.4
12,28.76542659988627,0.3,0.2998333106666667,7.85410175215198e-06,0.2989,0.022,33.5
13,30.912695299834013,0.325,0.324752007,0.0,0.3238,0.024,33.7
14,33.064784799935296,0.35,0.3499359016666666,9.54306645335814e-06,0.3491,0.026,33.8
15,35.18524739984423,0.375,0.37480413166666665,9.06946284701412e-06,0.37390000000000007,0.028,34.0
16,37.335903299972415,0.4,0.4000513563333333,1.570839248086159e-05,0.3992,0.03,34.2
17,39.47798449988477,0.425,0.424747406,2.9690000000193173e-06,0.4239,0.032,34.4
18,41.61285479995422,0.45,0.44968589333333336,1.3711491542994434e-05,0.4489,0.034,34.4
19,43.76260049990378,0.475,0.47492124399999996,6.179905905457493e-06,0.474,0.035,34.6
20,45.89016849990003,0.5,0.49981421233333334,7.4708260810740025e-06,0.49899999999999994,0.037,34.7
21,48.02523809997365,0.525,0.5249832636666666,2.968500014069724e-06,0.5243,0.039,34.8
22,50.16386959981173,0.55,0.549675355,6.17990590543527e-06,0.5489,0.041,34.9
23,52.30930449999869,0.575,0.5750838756666666,1.7135755989502414e-06,0.5744,0.043,35.0
24,54.44115799991414,0.6,0.5998224753333333,7.854668696582288e-06,0.5991,0.045,35.0
25,56.5816342998296,0.625,0.624691695,6.855457096370787e-06,0.624,0.047,35.3
26,58.71805419982411,0.65,0.6499646483333333,7.470826081040916e-06,0.6492,0.049,35.3
27,60.86327450000681,0.675,0.6747339236666666,2.0206920827607818e-05,0.6741,0.05,35.4
28,63.017103099962696,0.7,0.700169162,3.4277285481533435e-06,0.6995999999999999,0.052,35.5
29,65.16264619980939,0.725,0.7249146886666668,7.85410175216247e-06,0.7243,0.054,35.6
30,67.2879726998508,0.75,0.7498670296666666,1.4644006088952123e-05,0.7493,0.056,35.7
31,69.42520900000818,0.775,0.7751864913333333,6.856034446623648e-06,0.7746,0.058,36.0
32,71.56774530000985,0.8,0.7999993070000001,1.1997544790504525e-05,0.7995,0.06,36.0
33,73.7126866998151,0.825,0.8254305873333333,9.069353743954746e-06,0.8249,0.062,36.2
34,75.83812600001693,0.85,0.850203821,7.4707598676343395e-06,0.8497,0.064,36.3
35,77.97334519983269,0.875,0.8756370806666666,4.534676872007657e-06,0.8752,0.065,36.5
36,80.11256259982474,0.9,0.9004043770000001,1.7893766037388033e-05,0.8999,0.067,36.7
37,82.26225639996119,0.925,0.9251627673333332,7.470826081099737e-06,0.9248,0.069,36.8
38,84.3897178999614,0.95,0.9505673303333334,1.3386447113893871e-05,0.9501,0.071,37.0
39,86.56213380000554,0.975,0.9752633796666667,7.470826081040916e-06,0.9749,0.073,37.1
40,88.66750529990532,1.0,1.0006372666666667,3.4236870963833164e-06,1.0002,0.075,37.2
41,90.8122675998602,1.025,1.0253986233333334,1.7089567967991555e-06,1.0251,0.077,37.5
42,92.9621968998108,1.05,1.05019264,1.464154021951855e-05,1.0498,0.079,37.7
43,95.0961014998611,1.075,1.0755655366666665,3.423687096255119e-06,1.0753,0.08,37.8
44,97.2389318998903,1.1,1.1001794533333333,2.9650014053605136e-06,1.1,0.082,38.1
45,99.37471649982035,1.125,1.1255127666666667,1.1997751178164016e-05,1.1253,0.084,38.2
46,101.51290609990247,1.15,1.1502394933333333,5.1384173958392795e-06,1.1501,0.086,38.4
47,103.65603179996833,1.175,1.1754689066666668,8.567877994751207e-06,1.1753,0.088,38.5
48,105.7932149998378,1.2,1.2003598966666666,1.0425077138030573e-05,1.2002,0.09,38.8
49,107.92316709994338,1.225,1.2250371466666667,7.852212002561597e-06,1.2249,0.092,39.0
50,110.06142069981433,1.25,1.2503991566666668,7.469038313809049e-06,1.2503,0.094,39.1
51,112.19492969987914,1.275,1.27508135,1.9314038935532826e-05,1.2751,0.095,39.4
52,114.34168289997615,1.3,1.3003137333333334,1.4943374228557115e-05,1.3003,0.097,39.6
53,116.47610249998979,1.325,1.3252383699999999,4.5367499380289285e-06,1.3253,0.099,39.9
54,118.62363829999231,1.35,1.3499433233333331,4.532387156210202e-06,1.3499,0.101,40.0
55,120.76850929995999,1.375,1.3753330433333335,2.0784285730694123e-05,1.3754,0.103,40.2
56,122.91838069981895,1.4,1.4000429466666668,1.494337422843948e-05,1.4001,0.105,40.5
57,125.04119589994662,1.425,1.4252852233333335,1.0425077137925178e-05,1.4254,0.107,40.7
